Mses_50,Std_deviations_50
185.93732020775687,263.6784456857929
95.96810860729018,102.69237177054033
59.64948635459421,52.893502569672926
40.952054178831396,35.30123739656502
31.875836237707492,20.325728359206018
28.146028732188814,21.63436996109936
26.14254454807285,24.299174637358433
20.93037528899458,15.438209663244882
18.855569928171658,13.490853727802527
17.893193590904627,11.119231107619662
14.342050074731276,8.685249938403913
12.088405876326352,8.354279290824897
8.943656538669446,6.056883492364886
7.876547663915007,5.394708595476595
8.286084968385088,4.034606469453246
7.421921058062481,3.5296664385490373
7.133042409351494,3.2254936098065468
7.910126708252069,3.88149277989432
6.17285715671909,2.5017705821555545
6.431658815710299,2.579487013096598
6.257512688166432,3.527680386497836
5.8091440803385925,3.122438812969862
5.273973111310407,2.588335597649774
4.982443586613692,2.5678636142550966
4.885664784429788,2.3991445244494356
4.80508837699149,2.3099542634231476
4.789122261500509,2.1276836892432254
4.5718981967143755,1.7912494184018068
4.6475163425341135,1.9953495493978703
4.5846578966946305,2.1172806857481334
4.349307506701546,2.218522581659727
4.479336696281651,2.6757583876357445
4.138449827498026,2.167153549245276
4.1159470085470184,1.8362114291444804
3.8973031423598714,1.9762833006952747
3.5921098530247204,1.9611363178247037
3.58005825825798,1.7609557381909462
3.3789507718359144,1.8199119379229391
3.47529703026874,1.7778188311047163
3.6042036438409943,1.7804272057767432
3.405570739844834,1.8744756812947436
3.263640216501774,1.9004076460218042
3.176651204903971,1.865422127702402
3.1559776416999896,1.5707735833401573
3.2631952974187857,1.4821531294556345
3.108063508252067,1.2645649020117022
3.07653753478981,1.1851204197782605
2.901945454195425,1.0277701018018368
2.7174571285953113,1.0602924550940394
2.6527498491986834,1.0905573077265283
2.675143498230836,1.1706557573179972
2.643504341756368,1.1983280897228006
2.5733013591878704,1.194239562895408
2.536534360133911,1.1539032034333907
2.579980958964563,1.267901932713484
2.4869505672585883,1.2001070945869012
2.4410547261048996,1.1268522019793337
2.3578868305884386,1.0031486550824833
2.162124356540426,0.8403362156266738
2.265385102609349,0.9347508302271764
2.25945570175202,1.050504955860784
2.30199341389094,0.9668275723841646
2.23423217410788,0.8954017218720874
2.110289479458515,0.9436143007894814
2.0608450477073803,1.0275851921311692
2.053134888143013,1.0454493625338908
2.060926609803015,1.0812489323651502
2.0276139070751573,1.026308784690023
1.9887098353506951,0.8946715755864916
1.9393826795656215,0.8586034198658917
1.9911018444088713,0.8719355514097469
1.8853623699777693,0.7599559885505904
1.8268742357932557,0.7000832223067913
1.8508511079539565,0.6648670138438362
1.8097806704512407,0.6039736641655303
1.8322610525445235,0.6210763770407982
1.841662577868164,0.6345734699540313
1.8850193454687287,0.6391301743300122
1.8701337952988033,0.6114266441449442
1.864226258913048,0.657210694171276
1.814164836204403,0.6879628558351358
1.7618057336075101,0.6291915951703643
1.7946467966435906,0.6488646891343393
1.7732319719865564,0.6457535894030366
1.6791089978975173,0.6067311182429503
1.6350503740893418,0.5810193472329904
1.6227372498444586,0.5658903262584591
1.6751925102458762,0.6489918566202663
1.6469799644325738,0.6346594881548762
1.583892905122405,0.5804786236160181
1.5810272504389329,0.5788636780916117
1.5746720740128062,0.5626477536545103
1.5514605246011375,0.5011060623216318
1.5418027317992957,0.52238909143755
1.4841637441727953,0.5532170196111248
1.4748097765959671,0.5045569711528761
1.4431967781373045,0.5150482833092155
1.4371548188128265,0.49680848840644076
1.4572742836012553,0.5195473978567058
1.4450545802841082,0.49880929348487896
1.425675127075754,0.5175951625051353
1.416034716859104,0.524291193417954
1.401604406391036,0.5083468921791503
1.3936949385466215,0.5108701608544165
1.3483840713007114,0.4418555775556917
1.3582640673069355,0.4610230379783196
1.3549644224593524,0.46880961162114926
1.365552317276319,0.43299974150391257
1.3118659816966356,0.3953404254500761
1.2656359368613115,0.3624629602656496
1.266027019169577,0.3764257510301418
1.2688484419322335,0.3584688609230059
1.2960771636275592,0.3760837484509512
1.2750794421069105,0.3887128654702263
1.3007784094625559,0.43567961300150837
1.28683144014721,0.3718281375952502
1.2719497024815523,0.37480182549826485
1.253700936147087,0.3810121038113002
1.2599856629438342,0.3928508035960372
1.2528009633708197,0.39715987574063066
